frame_index,timestamp_ms,min_distance
1260,52510.791666666664,0.46744493168895324
1261,52552.49999999999,0.47345478208019237
1262,52594.208333333336,0.4722527862094861
1263,52635.916666666664,0.45365564554090415
1264,52677.625,0.46621500068308586
1265,52719.33333333333,0.45952099585290546
1266,52761.041666666664,0.4606462058422209
1267,52802.74999999999,0.463430875603987
1268,52844.45833333333,0.460252463806035
1269,52886.16666666667,0.45277334120978147
1270,52927.875,0.4734736653321878
1271,52969.583333333336,0.4552728392562138
1272,53011.291666666664,0.45763983602895447
1273,53053.0,0.46686056587762054
1274,53094.70833333333,0.47574040044522964
1275,53136.416666666664,0.46125842637619574
1276,53178.125,0.4692493394899275
1277,53219.833333333336,0.46996106271796834
1278,53261.541666666664,0.4801240378890819
1336,55680.625,0.5680366662040086
1337,55722.33333333333,0.5456011699557698
1338,55764.041666666664,0.5599207629669603
1339,55805.74999999999,0.5855214356635231
1431,59642.916666666664,0.5902803796889919
1433,59726.33333333333,0.59554330291332
1434,59768.041666666664,0.5773862117914266
1435,59809.75,0.5730566245299198
1436,59851.458333333336,0.5650548916189034
1437,59893.166666666664,0.5196999699076753
1438,59934.875,0.4951885727309692
1439,59976.58333333333,0.499728169307756
1440,60018.291666666664,0.5024973308286413
1441,60059.99999999999,0.480091265461366
1442,60101.708333333336,0.47857217386829387
1443,60143.416666666664,0.4802636635509686
1444,60185.125,0.4869529093429677
1445,60226.83333333333,0.5096963641917348
1446,60268.541666666664,0.5143035206787757
1447,60310.25,0.5139083303537294
1448,60351.95833333333,0.5197095388308798
1449,60393.66666666667,0.5095200236407657
1450,60435.375,0.5247222897674859
1556,64856.458333333336,0.5666106467546029
1557,64898.16666666667,0.5660423581535136
1558,64939.875,0.5674855403447102
1559,64981.583333333336,0.5932849108710397
1560,65023.291666666664,0.5690489042824235
1561,65065.0,0.545479152047321
1562,65106.70833333333,0.5408396128892152
1563,65148.416666666664,0.5384392247614364
1564,65190.12499999999,0.5287833352374713
1565,65231.83333333333,0.5611019152988347
1566,65273.54166666666,0.5918204150308226
1567,65315.24999999999,0.5696167225835291
1568,65356.95833333332,0.5864442250558061
1569,65398.66666666667,0.5806438055649262
1570,65440.375,0.5416048119364725
1571,65482.083333333336,0.5353403618771296
1572,65523.791666666664,0.557748481341765
1573,65565.5,0.5414616276832424
1574,65607.20833333333,0.5358350114528376
1575,65648.91666666667,0.5639436481302454
1576,65690.625,0.5872926026285121
1577,65732.33333333333,0.5777083116083124
1598,66608.20833333334,0.49651416584072633
1599,66649.91666666667,0.4915506460013085
1600,66691.625,0.4784817455460154
1601,66733.33333333333,0.49434792037315867
1602,66775.04166666667,0.5018223768369193
1603,66816.75,0.5058642014812289
1604,66858.45833333333,0.5023397496064498
1605,66900.16666666666,0.5031305157280542
1606,66941.875,0.5070547797083446
1607,66983.58333333333,0.497100261785484
1608,67025.29166666666,0.5069240807343875
1609,67067.0,0.5168286438375501
1610,67108.70833333333,0.5249129725350477
1611,67150.41666666666,0.5145133642630263
1612,67192.125,0.5189623088608419
1613,67233.83333333334,0.506588405900573
1614,67275.54166666667,0.4894623904595714
1615,67317.25,0.5161376826578368
1616,67358.95833333333,0.5030031149223079
1617,67400.66666666667,0.5039928469146993
1618,67442.375,0.4944161297682489
1619,67484.08333333333,0.5012916345239377
1620,67525.79166666666,0.4890130818914367
1621,67567.5,0.4886501562131352
1622,67609.20833333333,0.48928076198421416
1669,69569.49999999999,0.5246644305259289
1670,69611.20833333334,0.4989748815119295
1671,69652.91666666667,0.44342954956855396
1672,69694.625,0.4487752076403277
1673,69736.33333333333,0.44610362160727807
1674,69778.04166666667,0.5002811658599252
1675,69819.75,0.4798869811100058
1676,69861.45833333333,0.49826238690741464
1677,69903.16666666666,0.48141144744405956
1678,69944.875,0.49178079629924115
1679,69986.58333333333,0.5035037117685035
1680,70028.29166666666,0.49234188710249593
1681,70070.0,0.4756235427324341
1682,70111.70833333333,0.5123294149858093
1683,70153.41666666666,0.49921652278472634
1684,70195.125,0.48869986299663093
1685,70236.83333333334,0.5059090668336126
1686,70278.54166666667,0.5025445658998043
1687,70320.25,0.5375064501217519
1688,70361.95833333333,0.5659748751743517
1689,70403.66666666667,0.5708460356849395
1690,70445.375,0.5834682560774779
1913,79746.33333333333,0.5825684427034191
1914,79788.04166666666,0.573001146068852
1915,79829.75,0.5659809198741816
1916,79871.45833333334,0.5777128095495948
1918,79954.875,0.5954224122448618
1921,80080.0,0.5938043043016723
1927,80330.24999999999,0.594284735102404
1935,80663.91666666667,0.593910404861057
1939,80830.75,0.5937336074588281
1941,80914.16666666666,0.5881791279865595
1942,80955.87499999999,0.5708267424814973
1944,81039.29166666667,0.5947614682273942
1953,81414.66666666666,0.5813968900771357
1954,81456.375,0.5865992531592107
1955,81498.08333333333,0.5818560934547152
1956,81539.79166666666,0.5930611887587781
1957,81581.49999999999,0.5999122828896
1958,81623.20833333333,0.5848495152742039
1960,81706.625,0.598288454347784
1975,82332.25,0.5768129365002744
1991,82999.58333333333,0.5997873518883177
1992,83041.29166666667,0.5983447947700672
2001,83416.66666666666,0.5733570709959445
2003,83500.08333333334,0.5947097312622556
2013,83917.16666666666,0.573026307484501
2014,83958.87499999999,0.5602009849474161
2015,84000.58333333333,0.5872250255573387
2016,84042.29166666667,0.5865239643369403
2017,84084.0,0.5823859176844159
2018,84125.70833333333,0.5789788271250453
2019,84167.41666666667,0.578737384129537
2020,84209.125,0.5626018392843842
2021,84250.83333333333,0.5740683840456285
2022,84292.54166666667,0.5747344863238926
2023,84334.25,0.5974276597045757
2028,84542.79166666666,0.5994923718453457
2030,84626.20833333333,0.5905180129306371
2031,84667.91666666667,0.5947152291630216
2032,84709.625,0.5857216704647484
2033,84751.33333333333,0.592006820119554
2034,84793.04166666667,0.5816771981159098
2035,84834.75,0.5849249697714147
2036,84876.45833333333,0.5846200607175566
2037,84918.16666666667,0.5735951676757661
2038,84959.875,0.5897318751627676
2200,91716.625,0.5995463930867665
2201,91758.33333333333,0.593505510183818
2202,91800.04166666666,0.5919981309629692
2231,93009.58333333333,0.5825236804525314
2235,93176.41666666667,0.5692330731013645
2364,98556.79166666667,0.5718894344741444
2365,98598.5,0.5286376500452825
2366,98640.20833333333,0.5463512156326594
2367,98681.91666666667,0.518281408667233
2368,98723.625,0.5592366587959345
2369,98765.33333333333,0.5263170575038709
2370,98807.04166666666,0.5589067160721414
2371,98848.75,0.5872288343584504
2372,98890.45833333333,0.5411242004997383
2373,98932.16666666666,0.5257265390960514
2374,98973.87499999999,0.5439081132538149
2375,99015.58333333333,0.538112708153153
2376,99057.29166666666,0.5308381195820241
2377,99099.0,0.5467496173176162
2378,99140.70833333334,0.522203600571222
2379,99182.41666666667,0.5805065904990915
2381,99265.83333333333,0.589524504891274
2384,99390.95833333333,0.5977898467815294
2385,99432.66666666666,0.5999993627680437
2390,99641.20833333333,0.5645693324726299
2391,99682.91666666666,0.540531118320207
2392,99724.625,0.539427664272575
2393,99766.33333333333,0.5311210147362407
2394,99808.04166666667,0.564358224993394
2395,99849.75,0.5414899391109071
